news_id	key_word	start_date	end_date	news_author
198400	DUNKIN' BRANDS GROUP	2013/7/25 0:00	2013/7/28 0:00	Ben Fox Rubin
158016	S & T	2015/1/27 0:00	2015/1/30 0:00	Maria Armental
199415	ADVANCE AUTO PARTS	2017/2/21 0:00	2017/2/24 0:00	Ezequiel Minaya
373047	HOME DEPOT	2017/11/14 0:00	2017/11/17 0:00	Sarah Nassauer
382994	STANLEY BLACK & DECKER	2017/1/26 0:00	2017/1/29 0:00	Imani Moise
379842	AT&T	2016/7/21 0:00	2016/7/24 0:00	Joshua Jamerson
284460	NEWS	2015/5/5 0:00	2015/5/8 0:00	"Chelsey Dulaney, Doug Cameron"
380240	DARDEN	2016/6/30 0:00	2016/7/3 0:00	"Joshua Jamerson, Julie Jargon"
398755	VERIZON	2017/10/19 0:00	2017/10/22 0:00	"Austen Hufford, Ryan Knutson"
391055	HEALTH NET	2015/11/2 0:00	2015/11/5 0:00	Noemie Bisserbe
226168	BAKER HUGHES	2016/10/25 0:00	2016/10/28 0:00	Tess Stynes
247345	S & T	2013/10/29 0:00	2013/11/1 0:00	"Juro Osawa, Kana Inagaki"
280699	TIME	2016/5/5 0:00	2016/5/8 0:00	Joshua Jamerson
154309	KIMBERLY-CLARK	2016/10/24 0:00	2016/10/27 0:00	"Imani Moise, Sharon Terlep"
124182	NOW	2015/11/3 0:00	2015/11/6 0:00	Judy McKinnon
379629	AT&T	2013/7/23 0:00	2013/7/26 0:00	Tess Stynes
322863	BE AEROSPACE	2013/10/23 0:00	2013/10/26 0:00	Doug Cameron
107382	FINANCIAL ENGINES	2016/8/2 0:00	2016/8/5 0:00	Gautham Nagesh
277237	KATE SPADE  CO	2014/11/6 0:00	2014/11/9 0:00	Michael Calia
195902	PROGRESSIVE	2016/4/14 0:00	2016/4/17 0:00	Lisa Beilfuss
70845	PFIZER	2017/1/31 0:00	2017/2/3 0:00	"Austen Hufford, Jonathan D. Rockoff"
94595	HERSHEY CO	2017/10/26 0:00	2017/10/29 0:00	Annie Gasparro
375211	COMCAST	2014/4/22 0:00	2014/4/25 0:00	"John Kell, Thomas Gryta"
122592	NOW	2015/11/3 0:00	2015/11/6 0:00	Maria Armental
327989	YUM! BRANDS	2015/2/4 0:00	2015/2/7 0:00	Ilan Brat
317192	POST	2014/11/24 0:00	2014/11/27 0:00	Angela Chen
365838	S & T	2014/10/28 0:00	2014/10/31 0:00	Tess Stynes
326506	BIG 5	2015/10/27 0:00	2015/10/30 0:00	"Jacob Bunge, Lisa Beilfuss"
179418	CIENA	2014/3/6 0:00	2014/3/9 0:00	Tess Stynes
392816	WASTE MANAGEMENT	2015/7/23 0:00	2015/7/26 0:00	Ezequiel Minaya
355916	AT&T	2017/1/25 0:00	2017/1/28 0:00	Maria Armental
413394	BEST BUY	2016/8/23 0:00	2016/8/26 0:00	Paul Ziobro
71485	CATERPILLAR	2015/10/22 0:00	2015/10/25 0:00	"Chelsey Dulaney, James R. Hagerty"
167055	CUSTOMERS	2015/4/28 0:00	2015/5/1 0:00	Angela Chen
172342	PACKAGING	2013/1/22 0:00	2013/1/25 0:00	"Doug Cameron, Saabira Chaudhuri"
373637	AT&T	2015/7/23 0:00	2015/7/26 0:00	Debiprasad Nayak
92578	SELECTIVE INS.	2013/4/24 0:00	2013/4/27 0:00	Evelyn M. Rusli
211085	U S	2015/7/15 0:00	2015/7/18 0:00	Anthony Harrup
373664	AT&T	2015/7/23 0:00	2015/7/26 0:00	Angela Chen
254856	KIMBERLY-CLARK	2014/10/21 0:00	2014/10/24 0:00	"Chelsey Dulaney, Paul Ziobro"
213341	CUSTOMERS	2014/7/23 0:00	2014/7/26 0:00	"Josh Beckerman, Lorraine Luk"
373761	RED HAT	2014/3/27 0:00	2014/3/30 0:00	John Kell
74542	NRG ENERGY.	2014/11/5 0:00	2014/11/8 0:00	Chelsey Dulaney
411915	UNIT	2013/8/6 0:00	2013/8/9 0:00	Greg Bensinger
383255	STATE STREET	2016/10/26 0:00	2016/10/29 0:00	Denise Roland
205939	TIME US	2015/2/12 0:00	2015/2/15 0:00	Jacob Bunge
297063	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Joanne Chiu
327408	TIME US	2014/11/4 0:00	2014/11/7 0:00	"Keach Hagey, Michael Calia"
154381	POWER INTEGRATIONS	2016/10/27 0:00	2016/10/30 0:00	Matthias Verbergt
414363	TECHNOLOGY DATA	2016/3/3 0:00	2016/3/6 0:00	Nick Kostov
243688	AMGEN	2015/7/30 0:00	2015/8/2 0:00	Tess Stynes
104755	ANALOGIC	2014/3/6 0:00	2014/3/9 0:00	John Kell
349517	S & T	2016/1/26 0:00	2016/1/29 0:00	Judy McKinnon
264662	YUM BRANDS	2014/4/22 0:00	2014/4/25 0:00	Anna Prior
186255	KB HOME	2016/9/20 0:00	2016/9/23 0:00	"Austen Hufford, Tess Stynes"
251696	S & T	2014/4/29 0:00	2014/5/2 0:00	Maria Armental
235032	DICKS	2015/5/19 0:00	2015/5/22 0:00	Lisa Beilfuss
193709	BLOOMIN' BRANDS	2016/2/17 0:00	2016/2/20 0:00	Austen Hufford
180257	POST	2015/8/6 0:00	2015/8/9 0:00	Chelsey Dulaney
389019	DONALDSON CO	2014/8/27 0:00	2014/8/30 0:00	Michael Calia
305667	TIME US	2014/8/5 0:00	2014/8/8 0:00	John Letzing
236301	HESS	2015/7/29 0:00	2015/8/1 0:00	Tess Stynes
292829	TIME	2015/11/5 0:00	2015/11/8 0:00	Manuela Mesco
374210	RENT-A-CENTER	2014/1/27 0:00	2014/1/30 0:00	Tess Stynes
294579	COMMERCE	2014/1/14 0:00	2014/1/17 0:00	"Andrew R. Johnson, Tess Stynes"
257345	S & T IN	2015/7/21 0:00	2015/7/24 0:00	Lisa Beilfuss
355856	AT&T	2017/1/25 0:00	2017/1/28 0:00	Laura Stevens
117591	US	2016/4/20 0:00	2016/4/23 0:00	Natascha Divac
263519	BIG 5	2015/7/28 0:00	2015/7/31 0:00	"Angela Chen, Annie Gasparro"
356045	AIR PRODUCTS & CHEMICALS	2014/7/23 0:00	2014/7/26 0:00	Erin McCarthy
88371	UNIT	2013/8/6 0:00	2013/8/9 0:00	"Friedrich Geiger, Thomas Gryta"
374268	UNIT	2013/8/6 0:00	2013/8/9 0:00	"Don Clark, Will Connors"
132308	POST	2013/2/7 0:00	2013/2/10 0:00	Judy McKinnon
404987	EXXON MOBIL	2014/1/30 0:00	2014/2/2 0:00	John Kell
374309	UNIT	2013/8/6 0:00	2013/8/9 0:00	Joanne Chiu
276439	US	2014/4/16 0:00	2014/4/19 0:00	Gaurav Raghuvanshi
285618	GUESS ?	2014/12/3 0:00	2014/12/6 0:00	Maria Armental
374365	UNIT	2013/8/6 0:00	2013/8/9 0:00	Robb M. Stewart
131110	CHEESECAKE	2015/2/11 0:00	2015/2/14 0:00	Maria Armental
78138	CITY	2016/7/26 0:00	2016/7/29 0:00	Sara Germano
155075	UNITED ONLINE	2014/8/11 0:00	2014/8/14 0:00	Tess Stynes
248137	ECOLAB	2015/4/28 0:00	2015/5/1 0:00	Tess Stynes
317458	SERVICE INTERNATIONAL	2013/10/23 0:00	2013/10/26 0:00	Tess Stynes
376859	TARGET	2016/11/16 0:00	2016/11/19 0:00	Khadeeja Safdar
350586	KROGER	2014/3/6 0:00	2014/3/9 0:00	"Annie Gasparro, Ben Fox Rubin"
215642	US	2014/10/22 0:00	2014/10/25 0:00	"Chuin-Wei Yap, Wayne Ma"
326022	NEW YORK TIMES	2014/10/30 0:00	2014/11/2 0:00	Bob Tita
215567	ILLINOIS TOOL	2017/1/25 0:00	2017/1/28 0:00	Imani Moise
376816	3M CO	2015/1/27 0:00	2015/1/30 0:00	"Josh Mitchell, Paul Ziobro, Theo Francis"
403336	FREEPORT-MCMORAN	2016/7/26 0:00	2016/7/29 0:00	Tess Stynes
350901	KBR	2014/6/19 0:00	2014/6/22 0:00	Michael Calia
138059	HALLIBURTON	2014/4/21 0:00	2014/4/24 0:00	Tess Stynes
198306	EDWARDS LIFESCIENCES	2014/10/23 0:00	2014/10/26 0:00	Tess Stynes
374623	AMAZON.COM	2014/10/23 0:00	2014/10/26 0:00	Maria Armental
413934	TJX COS INC THE	2014/8/19 0:00	2014/8/22 0:00	"Anna Prior, Paul Ziobro"
374642	EXXON MOBIL	2014/10/31 0:00	2014/11/3 0:00	Chelsey Dulaney
362218	S & T	2014/10/28 0:00	2014/10/31 0:00	Chelsey Dulaney
374722	YUM! BRANDS	2014/4/22 0:00	2014/4/25 0:00	Julie Jargon
414663	MONDELEZ INTERNATIONAL	2018/1/31 0:00	2018/2/3 0:00	Annie Gasparro
208834	AT&T	2016/1/26 0:00	2016/1/29 0:00	Chelsey Dulaney
176898	U S	2014/4/16 0:00	2014/4/19 0:00	Anna Prior
341273	POST	2017/2/2 0:00	2017/2/5 0:00	Joshua Jamerson
404993	AMEREN	2014/8/5 0:00	2014/8/8 0:00	Tess Stynes
339022	RALPH LAUREN	2014/8/6 0:00	2014/8/9 0:00	Joshua Jamerson
351907	S & T	2016/1/26 0:00	2016/1/29 0:00	Chelsey Dulaney
412703	LENNAR	2015/6/24 0:00	2015/6/27 0:00	Lisa Beilfuss
374829	AT&T	2015/7/23 0:00	2015/7/26 0:00	Chelsey Dulaney
340449	WALGREENS BOOTS	2017/4/5 0:00	2017/4/8 0:00	"Joshua Jamerson, Sharon Terlep"
108382	COCA- COLA	2016/10/26 0:00	2016/10/29 0:00	"Maarten van Tartwijk, Mike Esterl"
400903	S & T	2015/4/21 0:00	2015/4/24 0:00	Tess Stynes
341209	STARBUCKS	2017/11/2 0:00	2017/11/5 0:00	Julie Jargon
346370	SIGN BANK	2015/4/21 0:00	2015/4/24 0:00	Paul Kiernan
385967	NOW	2016/5/4 0:00	2016/5/7 0:00	Anne Steele
374936	AT&T	2015/7/23 0:00	2015/7/26 0:00	Neil Haggerty
193550	OCCIDENTAL PETROLEUM	2015/1/29 0:00	2015/2/1 0:00	Tess Stynes
78575	BEST BUY CO	2013/11/19 0:00	2013/11/22 0:00	Paul Ziobro
374977	ROSS STORES	2014/11/20 0:00	2014/11/23 0:00	Maria Armental
374995	CINEMARK	2016/11/8 0:00	2016/11/11 0:00	Austen Hufford
394331	FIRST SOLAR	2014/8/5 0:00	2014/8/8 0:00	Erin McCarthy
406159	NAVISTAR INTERNATIONAL	2015/12/17 0:00	2015/12/20 0:00	Bob Tita
375006	EMERSON ELECTRIC CO	2015/11/3 0:00	2015/11/6 0:00	"Bob Tita, Lisa Beilfuss"
187636	TOLL BROTHERS IN	2014/2/25 0:00	2014/2/28 0:00	Ben Fox Rubin
396612	NETFLIX	2018/4/16 0:00	2018/4/19 0:00	"Imani Moise, Shalini Ramachandran"
375035	KAISER ALUMINUM	2013/2/19 0:00	2013/2/22 0:00	John W. Miller
375066	INTUITIVE SURGICAL	2016/7/19 0:00	2016/7/22 0:00	Lisa Beilfuss
375071	AT&T	2015/7/23 0:00	2015/7/26 0:00	Judy McKinnon
314719	SOUTHWEST	2017/4/27 0:00	2017/4/30 0:00	Imani Moise
150669	GENERAL MOTORS CO	2016/4/21 0:00	2016/4/24 0:00	Jeff Bennett
297683	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Erin McCarthy
147541	GOODYEAR TIRE	2015/10/29 0:00	2015/11/1 0:00	Anne Steele
289347	UNIT	2015/11/3 0:00	2015/11/6 0:00	Chelsey Dulaney
89806	STATE STREET	2016/10/26 0:00	2016/10/29 0:00	Austen Hufford
375151	AT&T	2015/7/23 0:00	2015/7/26 0:00	Lisa Beilfuss
70421	INTEL	2017/10/26 0:00	2017/10/29 0:00	Ted Greenwald
170841	MATTEL	2017/4/20 0:00	2017/4/23 0:00	Paul Ziobro
82462	KRISPY KREME DOUGHNUTS	2015/3/11 0:00	2015/3/14 0:00	Lisa Beilfuss
383951	ESTEE LAUDER	2015/11/2 0:00	2015/11/5 0:00	"Anne Steele, Serena Ng"
304693	S & T IN	2013/4/23 0:00	2013/4/26 0:00	"Ann Zimmerman, Drew FitzGerald"
167814	CUSTOMERS	2015/4/28 0:00	2015/5/1 0:00	"Angela Chen, Serena Ng"
337263	SERVICE INTERNATIONAL	2016/7/27 0:00	2016/7/30 0:00	Brittney Laryea
298636	KRISPY KREME	2014/12/9 0:00	2014/12/12 0:00	Tess Stynes
146015	AT&T	2016/7/21 0:00	2016/7/24 0:00	Brian Blackstone
234947	EDWARDS LIFESCIENCES	2015/10/26 0:00	2015/10/29 0:00	Tess Stynes
348711	US	2016/10/19 0:00	2016/10/22 0:00	"Anne Steele, Ryan Knutson"
271391	TIME	2016/8/4 0:00	2016/8/7 0:00	"Austen Hufford, Jeffrey A. Trachtenberg"
288235	PHILIP MORRIS INTERNATIONAL	2016/7/19 0:00	2016/7/22 0:00	Joshua Jamerson
375436	HUMANA	2014/11/7 0:00	2014/11/10 0:00	Michael Calia
147644	O'REILLY AUTOMOTIVE	2016/2/10 0:00	2016/2/13 0:00	Anne Steele
411483	CAMERON INTERNATIONAL	2013/4/25 0:00	2013/4/28 0:00	"James R. Hagerty, Kate Linebaugh, Sam Schechner"
408609	STATE STREET	2016/4/27 0:00	2016/4/30 0:00	"Joshua Jamerson, Julie Jargon"
413527	UNIT	2014/2/25 0:00	2014/2/28 0:00	Ross Kelly
206839	HARLEY-DAVIDSON	2013/1/29 0:00	2013/2/1 0:00	Melodie Warner
338704	POST	2013/2/7 0:00	2013/2/10 0:00	Evelyn M. Rusli
365854	SANDERSON FARMS	2014/2/25 0:00	2014/2/28 0:00	Everdeen Mason
312300	S & T IN	2015/1/27 0:00	2015/1/30 0:00	"Chelsey Dulaney, Jacob Bunge"
140809	POPULAR	2014/7/24 0:00	2014/7/27 0:00	Mayumi Negishi
323008	DU PONT	2016/1/26 0:00	2016/1/29 0:00	Jacob Bunge
299398	M & T BANK	2015/1/20 0:00	2015/1/23 0:00	"Chelsey Dulaney, Ted Mann"
394447	TARGET	2014/8/20 0:00	2014/8/23 0:00	Kathy Chu
71123	REPUBLIC SERVICE	2014/7/24 0:00	2014/7/27 0:00	Josh Beckerman
375623	NORDSTROM	2016/8/11 0:00	2016/8/14 0:00	Lisa Beilfuss
365064	S & T IN	2014/7/29 0:00	2014/8/1 0:00	Maria Armental
363001	CAL-MAINE FOODS	2016/3/28 0:00	2016/3/31 0:00	Joshua Jamerson
375726	DANAHER	2014/10/16 0:00	2014/10/19 0:00	Angela Chen
308577	HALLIBURTON CO	2014/10/20 0:00	2014/10/23 0:00	Alison Sider
106024	WHIRLPOOL	2016/1/29 0:00	2016/2/1 0:00	James R. Hagerty
375759	THERMO FISHER	2015/7/22 0:00	2015/7/25 0:00	"Chelsey Dulaney, Maria Armental"
336407	UNITED ONLINE	2014/11/4 0:00	2014/11/7 0:00	Doug Cameron
93418	JOHNSON & JOHNSON	2018/4/17 0:00	2018/4/20 0:00	"Imani Moise, Jonathan D. Rockoff"
194532	MOLSON COORS BEVERAGE CO	2015/5/7 0:00	2015/5/10 0:00	"Chelsey Dulaney, Tripp Mickle"
375852	RENT-A-CENTER	2014/4/21 0:00	2014/4/24 0:00	Ben Fox Rubin
69334	DIRECTV	2014/7/31 0:00	2014/8/3 0:00	"Michael Calia, Shalini Ramachandran"
93185	TJX	2014/11/18 0:00	2014/11/21 0:00	Angela Chen
347349	BARNES & NOBLE	2014/9/9 0:00	2014/9/12 0:00	Lukas I. Alpert
89673	S & T	2013/4/23 0:00	2013/4/26 0:00	Jeff Bennett
251542	S & T	2013/10/29 0:00	2013/11/1 0:00	"Anna Prior, Julie Jargon"
374529	UNIT	2013/8/6 0:00	2013/8/9 0:00	Ian Berry
375910	COMMUNITY HEALTH SYSTEMS	2013/7/29 0:00	2013/8/1 0:00	Anna Wilde Mathews
178905	UNITED INSURANCE	2016/4/27 0:00	2016/4/30 0:00	Joshua Jamerson
123064	S & T IN	2016/1/26 0:00	2016/1/29 0:00	Joshua Jamerson
248887	TIME US	2015/11/5 0:00	2015/11/8 0:00	Yoko Kubota
265221	REPUBLIC SERVICE	2014/10/30 0:00	2014/11/2 0:00	Josh Beckerman
375963	KIMBERLY CLARK	2014/1/24 0:00	2014/1/27 0:00	"Ben Fox Rubin, Everdeen Mason"
72977	ESTEE LAUDER COS	2014/2/5 0:00	2014/2/8 0:00	"Anna Prior, Everdeen Mason"
244604	MGM RESORTS INTERNATIONAL	2013/10/31 0:00	2013/11/3 0:00	Nathalie Tadena
376038	LOCKHEED	2017/1/24 0:00	2017/1/27 0:00	Doug Cameron
400744	KROGER CO	2015/9/11 0:00	2015/9/14 0:00	Lisa Beilfuss
324271	S & T IN	2016/10/20 0:00	2016/10/23 0:00	Joshua Jamerson
173163	TIME WARNER	2014/2/5 0:00	2014/2/8 0:00	"Amol Sharma, Ben Fox Rubin"
121351	TIME WARNER	2015/8/5 0:00	2015/8/8 0:00	"Lisa Beilfuss, Steven Perlberg"
379475	AT&T	2016/7/21 0:00	2016/7/24 0:00	Lisa Beilfuss
349257	US	2016/10/19 0:00	2016/10/22 0:00	"Chris Kirkham, Joshua Jamerson"
376127	LOCKHEED MARTIN	2017/1/24 0:00	2017/1/27 0:00	"Austen Hufford, Ted Mann"
215634	JOY GLOBAL	2014/12/17 0:00	2014/12/20 0:00	Angela Chen
376145	PEPSICO	2014/10/9 0:00	2014/10/12 0:00	Mike Esterl
123775	SIX FLAGS ENTERTAINMENT	2015/7/22 0:00	2015/7/25 0:00	Lisa Beilfuss
386807	AT&T	2013/10/23 0:00	2013/10/26 0:00	Santanu Choudhury
342161	J & J SNACK FOODS	2013/7/29 0:00	2013/8/1 0:00	Anna Wilde Mathews
289640	COCA-COLA	2017/4/25 0:00	2017/4/28 0:00	Joshua Jamerson
370680	STATE STREET	2017/7/26 0:00	2017/7/29 0:00	"Austen Hufford, Ryan Knutson"
369168	ONE GAS	2016/5/2 0:00	2016/5/5 0:00	Tess Stynes
286411	GROUP 1 AUTOMOTIVE	2014/2/5 0:00	2014/2/8 0:00	Jeff Bennett
374107	KOHLS	2016/8/11 0:00	2016/8/14 0:00	Joshua Jamerson
149150	BEST BUY CO	2017/3/1 0:00	2017/3/4 0:00	Khadeeja Safdar
98344	S & T	2013/4/23 0:00	2013/4/26 0:00	Evelyn M. Rusli
308034	TRACTOR SUPPLY	2016/10/19 0:00	2016/10/22 0:00	Maria Armental
273435	UNIT	2015/2/24 0:00	2015/2/27 0:00	Angela Chen
376425	AT&T	2014/1/28 0:00	2014/1/31 0:00	Hiroyuki Kachi
137613	S & T	2015/7/21 0:00	2015/7/24 0:00	Josh Beckerman
280472	CAPITAL ONE FINANCIAL	2013/4/18 0:00	2013/4/21 0:00	Bob Sechler
376457	AT&T	2014/1/28 0:00	2014/1/31 0:00	Atsuko Fukase
376458	AT&T	2014/1/28 0:00	2014/1/31 0:00	Alex MacDonald
271371	CONAGRA BRANDS	2015/9/22 0:00	2015/9/25 0:00	"Annie Gasparro, Lisa Beilfuss"
393582	BAKER HUGHES	2015/1/20 0:00	2015/1/23 0:00	Chelsey Dulaney
341010	S & T IN	2015/4/21 0:00	2015/4/24 0:00	Maria Armental
337472	CUSTOMERS	2015/1/27 0:00	2015/1/30 0:00	Tess Stynes
289205	PERRIGO COMPANY	2014/5/7 0:00	2014/5/10 0:00	Asma Ghribi
89243	BIG 5	2015/2/24 0:00	2015/2/27 0:00	Christopher Bjork
405208	MARRIOTT INTERNATIONAL	2017/2/15 0:00	2017/2/18 0:00	Anne Steele
395808	NORFOLK SOUTHERN	2017/1/25 0:00	2017/1/28 0:00	"Austen Hufford, Paul Ziobro"
258326	STATE STREET	2013/7/19 0:00	2013/7/22 0:00	Julie Jargon
125404	KROGER CO	2016/9/9 0:00	2016/9/12 0:00	Heather Haddon
372646	LYONDELL	2016/2/2 0:00	2016/2/5 0:00	Austen Hufford
108303	S & T IN	2016/1/26 0:00	2016/1/29 0:00	"Lisa Beilfuss, Ted Mann"
92394	S & T IN	2013/1/29 0:00	2013/2/1 0:00	Kelsey Gee
68182	UNITEDHEALTH GROUP	2013/4/18 0:00	2013/4/21 0:00	Jon Kamp
230986	NOW	2015/11/3 0:00	2015/11/6 0:00	Tess Stynes
231349	DR PEPPER SNAPPLE GROUP	2014/7/24 0:00	2014/7/27 0:00	Michael Calia
374457	UNIT	2013/8/6 0:00	2013/8/9 0:00	"Amol Sharma, Saabira Chaudhuri"
227609	BIG 5	2013/7/30 0:00	2013/8/2 0:00	Mayumi Negishi
295517	UNITED INSURANCE	2016/11/1 0:00	2016/11/4 0:00	"Anna Wilde Mathews, Austen Hufford"
137996	U S STEEL	2016/4/26 0:00	2016/4/29 0:00	Tess Stynes
242997	UTI WORLDWIDE	2014/12/9 0:00	2014/12/12 0:00	Chelsey Dulaney
210330	AT&T	2016/1/26 0:00	2016/1/29 0:00	Tess Stynes
235948	MICROSOFT	2013/1/24 0:00	2013/1/27 0:00	Shira Ovide
338978	WELLCARE HEALTH PLANS	2014/5/6 0:00	2014/5/9 0:00	Ben Fox Rubin
294430	S & T IN	2013/4/23 0:00	2013/4/26 0:00	Min-Jeong Lee
171102	S&P GLOBAL	2017/7/27 0:00	2017/7/30 0:00	"Theo Francis, Thomas Gryta"
380952	POST	2013/8/7 0:00	2013/8/10 0:00	Santanu Choudhury
68815	GENERAL MILLS	2015/7/1 0:00	2015/7/4 0:00	"Chelsey Dulaney, Julie Jargon"
194393	S & T	2015/10/20 0:00	2015/10/23 0:00	Ezequiel Minaya
76762	BEST BUY CO	2016/11/17 0:00	2016/11/20 0:00	Paul Ziobro
377115	TOTAL SYSTEM SERVICES	2015/10/27 0:00	2015/10/30 0:00	Gautham Nagesh
377118	TOTAL SYSTEM SERVICES	2015/10/27 0:00	2015/10/30 0:00	Maria Armental
271546	AT&T	2014/7/23 0:00	2014/7/26 0:00	Maria Armental
332789	S & T IN	2015/4/21 0:00	2015/4/24 0:00	Dhanya Ann Thoppil
337101	CLOROX	2015/11/2 0:00	2015/11/5 0:00	Ezequiel Minaya
377195	VALERO ENERGY	2015/10/28 0:00	2015/10/31 0:00	Tess Stynes
113333	AUTONATION.	2013/7/18 0:00	2013/7/21 0:00	Joseph B. White
192948	S & T IN	2016/7/21 0:00	2016/7/24 0:00	Bob Tita
256381	S & T IN	2014/1/28 0:00	2014/1/31 0:00	Tess Stynes
326805	INTUITIVE SURGICAL	2015/1/22 0:00	2015/1/25 0:00	Maria Armental
317689	GENERAL ELECTRIC CO	2014/4/17 0:00	2014/4/20 0:00	"Erin McCarthy, Ted Mann"
268773	TENET HEALTHCARE	2016/5/2 0:00	2016/5/5 0:00	Tess Stynes
377275	GLOBAL PAYMENTS	2014/7/29 0:00	2014/8/1 0:00	Erin McCarthy
363132	COMMUNITY HEALTH	2016/11/1 0:00	2016/11/4 0:00	Maria Armental
365781	FIRST	2014/4/24 0:00	2014/4/27 0:00	Michael Calia
110312	CSX	2016/7/13 0:00	2016/7/16 0:00	Ezequiel Minaya
377330	EXPRESS SCRIPTS	2017/2/14 0:00	2017/2/17 0:00	Anne Steele
167574	UNION PACIFIC	2014/7/24 0:00	2014/7/27 0:00	Tess Stynes
188763	SCHLUMBERGER	2017/1/20 0:00	2017/1/23 0:00	"Austen Hufford, Christopher M. Matthews"
212164	NORFOLK SOUTHERN	2016/1/27 0:00	2016/1/30 0:00	"Betsy Morris, Laura Stevens"
285959	NAVISTAR INTERNATIONAL	2013/3/7 0:00	2013/3/10 0:00	Bob Tita
192412	BARNES & NOBLE	2015/6/25 0:00	2015/6/28 0:00	"Jeffrey A. Trachtenberg, Lisa Beilfuss"
150955	KIMBERLY CLARK	2017/1/24 0:00	2017/1/27 0:00	"Joshua Jamerson, Sharon Terlep"
354159	US	2013/4/16 0:00	2013/4/19 0:00	"Mike Esterl, Paul Ziobro"
320414	GENERAL MILLS	2015/12/17 0:00	2015/12/20 0:00	Annie Gasparro
405752	KRISPY KREME DOUGHNUTS	2015/6/10 0:00	2015/6/13 0:00	Tess Stynes
359785	CUSTOMERS	2017/4/26 0:00	2017/4/29 0:00	Doug Cameron
104419	NATIONAL RETAIL	2016/8/2 0:00	2016/8/5 0:00	Kjetil Malkenes Hovland
274559	AT&T	2014/7/23 0:00	2014/7/26 0:00	Tess Stynes
173842	FAMILY DOLLAR STORES	2014/7/10 0:00	2014/7/13 0:00	Erin McCarthy
380541	EQUITY ONE.	2013/7/31 0:00	2013/8/3 0:00	"Jacob Bunge, Saabira Chaudhuri"
316526	CHEMICAL FINANCIAL	2016/7/26 0:00	2016/7/29 0:00	Austen Hufford
377585	P G & E	2013/7/31 0:00	2013/8/3 0:00	"Ben Lefebvre, Emily Glazer"
114682	GREENBRIER	2015/7/1 0:00	2015/7/4 0:00	Chelsey Dulaney
318567	NEW YORK TIMES	2014/7/29 0:00	2014/8/1 0:00	"Jonathan D. Rockoff, Michael Calia"
258982	S & T IN	2014/1/28 0:00	2014/1/31 0:00	"Jonathan D. Rockoff, Tess Stynes"
96537	U S	2015/10/15 0:00	2015/10/18 0:00	Ezequiel Minaya
365049	AVON PRODUCTS	2015/4/30 0:00	2015/5/3 0:00	"Angela Chen, Ellen Byron"
290256	S & T IN	2014/7/29 0:00	2014/8/1 0:00	Mayumi Negishi
407617	GRAINGER W W	2014/1/24 0:00	2014/1/27 0:00	Everdeen Mason
82611	TOLL BROTHERS	2015/8/25 0:00	2015/8/28 0:00	Chelsey Dulaney
391721	J & J SNACK FOODS	2016/7/25 0:00	2016/7/28 0:00	Annie Gasparro
287749	HARLEY-DAVIDSON	2017/1/31 0:00	2017/2/3 0:00	Joshua Jamerson
359838	SCHLUMBERGER	2016/7/21 0:00	2016/7/24 0:00	"Alison Sider, Tess Stynes"
387311	COCA-COLA CO	2014/4/15 0:00	2014/4/18 0:00	Mike Esterl
290217	S & T IN	2014/7/29 0:00	2014/8/1 0:00	Michael Calia
414543	WHIRLPOOL	2014/4/25 0:00	2014/4/28 0:00	"James R. Hagerty, Kjetil Malkenes Hovland"
351055	STATE STREET	2013/10/22 0:00	2013/10/25 0:00	Tess Stynes
292149	NEWMONT	2015/7/22 0:00	2015/7/25 0:00	Maria Armental
81476	HERSHEY	2015/8/7 0:00	2015/8/10 0:00	Angela Chen
400133	HERMAN MILLER	2016/3/16 0:00	2016/3/19 0:00	Tess Stynes
116829	CHICO'S FAS	2016/2/25 0:00	2016/2/28 0:00	Joshua Jamerson
404121	BE AEROSPACE	2014/10/22 0:00	2014/10/25 0:00	"Chelsey Dulaney, Doug Cameron"
186963	S & T	2014/1/28 0:00	2014/1/31 0:00	Everdeen Mason
182251	SAFETY INSURANCE GROUP	2015/5/5 0:00	2015/5/8 0:00	Natalia Drozdiak
260217	AUTOZONE	2015/5/26 0:00	2015/5/29 0:00	Lisa Beilfuss
377960	LOWE'S	2016/11/16 0:00	2016/11/19 0:00	"Austen Hufford, Paul Ziobro"
347619	S & T IN	2015/4/21 0:00	2015/4/24 0:00	Tess Stynes
336881	CHILDRENS PLACE	2015/5/14 0:00	2015/5/17 0:00	Angela Chen
377977	PG&E	2016/7/28 0:00	2016/7/31 0:00	Austen Hufford
286709	J & J SNACK FOOD	2014/7/28 0:00	2014/7/31 0:00	Maria Armental
239296	FIVE BELOW	2015/12/3 0:00	2015/12/6 0:00	Maria Armental
378022	TIME US	2015/5/7 0:00	2015/5/10 0:00	Carolyn King
323946	LOCKHEED MARTIN	2016/1/26 0:00	2016/1/29 0:00	Doug Cameron
362447	S & T	2014/10/28 0:00	2014/10/31 0:00	Erin McCarthy
383065	S & T	2013/1/29 0:00	2013/2/1 0:00	John Jannarone
378141	RALPH LAUREN	2015/2/4 0:00	2015/2/7 0:00	Suzanne Kapner
380557	EQUITY ONE.	2013/7/31 0:00	2013/8/3 0:00	Mayumi Negishi
